Fecha_Cierre,Modulo,Tipo_Ope,Cod_Ofi,Desc_Ofi,Cta_Cliente,Operacion,Sub_Operacion,Sub_Tipo,Plazo,Monto_Desembolso_MN,Fec_Desembolso,Tasa,Total_Cuotas
31/05/2018,101,1,151,AG TACNA,124354,7733131,0,1,292,5000,4/05/2018,0.32,1
31/05/2018,101,1,112,AG COCACHACRA,124662,7757038,0,1,180,15000,18/05/2018,0.31,1
31/05/2018,104,2,3,AG HUAMACHUCO,109026,7758883,0,6,365,3000,17/05/2018,0.45,12
31/05/2018,103,36,59,AG CHOTA,153332,7755140,0,13,457,3500,12/05/2018,0.4094,15
31/05/2018,104,2,3,AG HUAMACHUCO,109102,7764037,0,6,365,1500,18/05/2018,0.5198,12
31/05/2018,104,2,3,AG HUAMACHUCO,109116,7771794,0,6,304,4400,23/05/2018,0.3864,10
31/05/2018,101,3,78,EOB PEDRO RUIZ,125293,7736221,0,3,273,55000,4/05/2018,0.24,6
31/05/2018,104,1,81,AG SANTIAGO DE CHUCO,109149,7751371,0,1,90,5000,11/05/2018,0.4201,1
31/05/2018,103,36,153,AG MOQUEGUA,155120,7762227,0,12,549,20000,18/05/2018,0.2304,18
31/05/2018,101,3,164,OF CORRESPONSAL BN OMATE,125508,7739548,0,1,592,15000,4/05/2018,0.3,4
31/05/2018,103,36,339,AG HUACHIPA,155276,7742630,0,12,550,10000,8/05/2018,0.35,18
31/05/2018,101,1,110,AG CHIVAY,126025,7740477,0,1,182,2500,4/05/2018,0.39,1
31/05/2018,101,2,212,EOBP MORROPE,126050,7741281,0,3,549,4000,4/05/2018,0.5,18
31/05/2018,103,36,173,AG ICA,156558,7785091,0,11,369,6000,30/05/2018,0.2945,12
31/05/2018,104,7,79,EOB SIHUAS,109276,7786566,0,6,468,20000,30/05/2018,0.2713,15
31/05/2018,103,36,73,AG HUARMACA,156753,7786903,0,12,551,7000,30/05/2018,0.433,18
31/05/2018,104,2,3,AG HUAMACHUCO,109421,7764683,0,6,731,70000,22/05/2018,0.2,24
31/05/2018,104,2,82,AG TAYABAMBA,109444,7780417,0,9990,373,8293,26/05/2018,0.33,12
31/05/2018,101,3,213,EOBP CHOCOPE,127653,7784210,0,1,351,30000,29/05/2018,0.24,4
31/05/2018,103,36,107,AG C.C. LA NEGRITA,159734,7751733,0,34,386,2016,11/05/2018,0.4,12
31/05/2018,101,1,213,EOBP CHOCOPE,127865,7748315,0,3,180,10000,9/05/2018,0.4076,1
31/05/2018,103,36,156,AG PAMPA INALAMBRICA,160234,7784448,0,11,1099,35126,29/05/2018,0.2013,36
31/05/2018,101,2,85,EOBP CELENDIN,128140,7762946,0,1,366,5000,17/05/2018,0.4101,12
31/05/2018,104,2,3,AG HUAMACHUCO,109543,7750655,0,6,365,6000,11/05/2018,0.372,12
31/05/2018,101,3,86,EOB SAN MIGUEL,128384,7750383,0,1,183,7500,10/05/2018,0.5,4
31/05/2018,101,3,86,EOB SAN MIGUEL,128404,7775980,0,1,212,7000,24/05/2018,0.3701,4
31/05/2018,104,2,194,EOB SANDIA,109740,7738755,0,34,552,6000,8/05/2018,0.33,18
31/05/2018,101,3,86,EOB SAN MIGUEL,128554,7735129,0,1,184,2600,2/05/2018,0.5,2
31/05/2018,104,2,81,AG SANTIAGO DE CHUCO,110017,7782715,0,1,388,31000,28/05/2018,0.24,12
31/05/2018,101,2,9,AG CAJAMARCA,128620,7745322,0,1,365,2000,8/05/2018,0.4811,12
31/05/2018,103,36,105,AG EL PEDREGAL,163151,7762219,0,12,457,6000,17/05/2018,0.39,15
31/05/2018,103,2,156,AG PAMPA INALAMBRICA,163165,7771975,0,1,304,2000,22/05/2018,0.6852,10
31/05/2018,103,36,55,AG OLMOS,163577,7781940,0,11,750,18000,28/05/2018,0.33,24
31/05/2018,104,7,82,AG TAYABAMBA,110179,7757850,0,6,731,40000,19/05/2018,0.2,24
31/05/2018,103,36,133,AG ANTA,163679,7739225,0,12,731,10084,4/05/2018,0.27,24
31/05/2018,104,1,81,AG SANTIAGO DE CHUCO,110039,7753915,0,1,90,6000,11/05/2018,0.3701,1
31/05/2018,104,2,81,AG SANTIAGO DE CHUCO,110067,7764800,0,1,379,5000,18/05/2018,0.38,12
31/05/2018,104,1,81,AG SANTIAGO DE CHUCO,110067,7782437,0,1,86,4000,28/05/2018,0.3864,1
31/05/2018,104,2,82,AG TAYABAMBA,110163,7780168,0,6,189,70000,28/05/2018,0.2,6
31/05/2018,104,2,82,AG TAYABAMBA,110214,7767278,0,6,366,2500,19/05/2018,0.4411,12
31/05/2018,104,7,81,AG SANTIAGO DE CHUCO,110282,7770267,0,6,1471,25000,22/05/2018,0.2573,48
31/05/2018,101,3,10,AG CAJABAMBA,129318,7758874,0,1,424,10000,15/05/2018,0.2978,4
31/05/2018,104,1,5,AG ZONA FRANCA,110471,7756274,0,6,91,2000,14/05/2018,0.419,1
31/05/2018,101,2,10,AG CAJABAMBA,129536,7694610,0,1,372,1000,25/05/2018,0.4818,12
31/05/2018,101,1,55,AG OLMOS,129728,7757188,0,1,90,10000,15/05/2018,0.4,1
31/05/2018,104,1,213,EOBP CHOCOPE,110639,7744742,0,1,90,5000,8/05/2018,0.4201,1
31/05/2018,101,2,211,EOB TUCUME,129971,7786879,0,3,367,3500,30/05/2018,0.6,12
31/05/2018,104,2,5,AG ZONA FRANCA,110917,7758777,0,1000,365,3000,16/05/2018,0.4364,12
31/05/2018,104,1,8,AG LA ESPERANZA,111104,7747468,0,6,90,32000,9/05/2018,0.2374,1
31/05/2018,104,2,7,AG EL PORVENIR,111184,7750028,0,1,370,4000,10/05/2018,0.3861,12
31/05/2018,101,2,13,AG SULLANA,131158,7742362,0,6,395,3000,7/05/2018,0.3864,12
31/05/2018,101,2,13,AG SULLANA,131387,7768479,0,1,184,500,21/05/2018,0.5955,6
31/05/2018,101,2,13,AG SULLANA,131471,7769486,0,1,395,3500,22/05/2018,0.4164,12
31/05/2018,104,2,5,AG ZONA FRANCA,111326,7769979,0,6,304,1000,23/05/2018,0.5298,10
31/05/2018,101,2,13,AG SULLANA,131511,7520217,0,1,365,7000,10/05/2018,0.401,12
31/05/2018,104,2,5,AG ZONA FRANCA,111435,7782066,0,6,373,4000,28/05/2018,0.388,12
31/05/2018,101,3,14,AG VIRU,131534,7777578,0,1,229,6110,25/05/2018,0.3701,4
31/05/2018,101,3,15,AG CHIMBOTE,131879,7783978,0,1,321,12000,29/05/2018,0.3158,4
31/05/2018,104,2,7,AG EL PORVENIR,111609,7780635,0,6,97,15000,29/05/2018,0.3458,3
31/05/2018,101,3,15,AG CHIMBOTE,131881,7742894,0,1,362,20000,8/05/2018,0.2493,4
31/05/2018,104,2,7,AG EL PORVENIR,111627,7776940,0,6,191,300,24/05/2018,0.5955,6
31/05/2018,101,3,15,AG CHIMBOTE,131887,7773494,0,1,387,10000,29/05/2018,0.2978,4
31/05/2018,101,3,15,AG CHIMBOTE,131894,7738719,0,1,225,2500,4/05/2018,0.4511,4
